"","hh_income","years_of_schooling","region","treatment"
"1034",17564.2944983712,10.8856679897088,"3","1"
"1035",22019.8204931919,10.7250470882763,"3","0"
"1036",13131.9652837066,7.98904114649171,"3","1"
"1037",16862.163966482,11.7276039142348,"3","1"
"1038",16596.3696232939,10.2172215828108,"3","1"
"1039",10343.1694002135,5.29290526117342,"3","1"
"1040",20144.490427569,9.30780180423312,"3","0"
"1041",20823.994400801,9.51443874964222,"3","0"
"1042",18555.7708058053,10.700040841056,"3","1"
"1043",23032.6529427981,10.7475421756348,"3","0"
"1044",17093.1806916937,8.37971913189006,"3","1"
"1045",14526.8758223228,9.50604173280469,"3","1"
"1046",21731.2721035549,11.5319432550004,"3","0"
"1047",16754.4272952533,10.123377895723,"3","1"
"1048",25776.405046885,12.9117986200718,"3","0"
"1049",18274.2151895466,10.5987199268506,"3","1"
"1050",22622.5915336088,11.8712591077911,"3","0"
"1051",21287.7010608158,10.8957056152606,"3","0"
"1052",16864.6442364785,10.7439275887836,"3","1"
"1053",26302.9100791679,13.8584602517991,"3","0"
"1054",22571.5972228693,12.0231863357385,"3","0"
"1055",20359.0425863984,10.4887741501585,"3","0"
"1056",21106.2029891659,11.057877749706,"3","0"
"1057",22717.1552642211,12.0116160972112,"3","0"
"1058",20359.3315463163,11.5093794893781,"3","0"
"1059",8027.63966738826,4.08190907293484,"3","1"
"1060",21139.5318141226,11.869002780899,"3","0"
"1061",18531.0614290361,11.1499739600232,"3","1"
"1062",20740.9222594624,10.3156859265606,"3","0"
"1063",22327.294909462,11.4221655038641,"3","0"
"1064",25598.9473091707,13.0315493247397,"3","0"
"1065",17090.8317621021,8.43749102537842,"3","1"
"1066",25210.1705281766,12.9001963602182,"3","0"
"1067",21343.3924790083,10.7769423293611,"3","0"
"1068",24154.0243947905,11.0494384595843,"3","0"
"1069",23682.9142731626,12.6630085373161,"3","0"
"1070",22883.5126514674,11.2051056336627,"3","0"
"1071",15827.5242457286,10.9480012393772,"3","1"
"1072",19639.2544535572,12.3256470762694,"3","1"
"1073",22494.0726479982,10.8041321487313,"3","0"
"1074",16185.9065689106,10.1167541365002,"3","1"
"1075",17828.6847417046,11.2034129725653,"3","1"
"1076",22323.9859907267,12.1128746810153,"3","0"
"1077",23072.7149513384,11.6894819976376,"3","0"
"1078",21855.0703541607,9.38482201845709,"3","0"
"1079",16456.8948103613,9.07758978517398,"3","1"
"1080",15600.8764054086,8.91351537481044,"3","1"
"1081",26050.8280392197,14.0549334002751,"3","0"
"1082",21031.6857501281,10.3142153386552,"3","0"
"1083",20353.7609166383,9.62493370420121,"3","0"
"1084",19516.4138498436,11.3376679300244,"3","1"
"1085",15222.6844193579,9.511373082502,"3","1"
"1086",22447.9875921615,10.7236709620073,"3","0"
"1087",19131.4406170139,11.4677445051116,"3","1"
"1088",19268.9731746723,11.1069536522213,"3","1"
"1089",23733.3853142846,11.0776381798846,"3","0"
"1090",23287.092442033,12.7539379875827,"3","0"
"1091",25568.4655037371,12.2833005999994,"3","0"
"1092",18095.3043077813,11.2160809123978,"3","1"
"1093",22601.3942429052,11.0536434490099,"3","0"
"1094",25564.44182556,12.4976588106154,"3","0"
"1095",15556.8444822084,9.80420895917686,"3","1"
"1096",16556.8296524886,10.5142793804409,"3","1"
"1097",15473.0452765849,10.5789675406239,"3","1"
"1098",14163.1440019904,8.99915059614798,"3","1"
"1099",20319.9302129646,9.99504197464873,"3","0"
"1100",22612.8173585968,13.7149176945634,"3","0"
"1101",24803.861502394,12.3617639322081,"3","0"
"1102",24179.0043486709,11.6756557500541,"3","0"
"1103",15987.1654126406,9.4164722204276,"3","1"
"1104",27393.927606691,14.4535780731991,"3","0"
"1105",17332.9063649687,11.1795852590342,"3","1"
"1106",20422.0552498243,10.5151827468185,"3","0"
"1107",18310.9764725246,11.2020854430894,"3","1"
"1108",19510.5993121801,11.3244887775212,"3","1"
"1109",20752.772138006,11.3102271981066,"3","0"
"1110",20476.643831988,10.963182881043,"3","0"
"1111",19899.6297965304,11.6729896448097,"3","1"
"1112",20432.2909117681,10.745548962784,"3","0"
"1113",18058.2590566133,11.5031906507847,"3","1"
"1114",17983.1314772484,11.9460878199679,"3","1"
"1115",13355.6036803408,8.35694516782669,"3","1"
"1116",18470.6650925047,10.4494834574319,"3","1"
"1117",17949.3989684888,11.7257682654812,"3","1"
"1118",30807.5640013792,16.1079445305263,"3","0"
"1119",14551.5350752411,9.40463547445255,"3","1"
"1120",20549.0248742344,11.6374824985284,"3","0"
"1121",14025.4997307348,7.48064126950486,"3","1"
"1122",14118.2570342528,9.98805959695433,"3","1"
"1123",20498.809544788,11.3396164902227,"3","0"
"1124",16013.4434604639,9.4379480893257,"3","1"
"1125",19992.7095427812,12.1192788839973,"3","1"
"1126",18286.9644742967,10.7104293111191,"3","1"
"1127",17545.313574202,10.3481165624042,"3","1"
"1128",11901.2886183236,7.81380753498112,"3","1"
"1129",15101.0081985601,8.57105333225219,"3","1"
"1130",20718.0657644718,10.1982083828042,"3","0"
"1131",22270.4823776941,11.1997892919472,"3","0"
"1132",18028.4905857861,11.035472811355,"3","1"
"1133",20000.2515362614,10.0610059528541,"3","0"
"1134",24491.5585735199,14.0556582914962,"3","0"
"1135",25759.4229719048,13.1301482243649,"3","0"
"1136",15611.5449263767,8.97136254150742,"3","1"
"1137",19530.7217589993,12.6922824863691,"3","1"
"1138",24805.9936036788,13.2283809600913,"3","0"
"1139",18121.0816777348,11.3657643730773,"3","1"
"1140",19790.122060244,12.6867372430182,"3","1"
"1141",19655.5708070516,10.9573418001396,"3","1"
"1142",16449.2839283743,11.0153032356659,"3","1"
"1143",18221.263980461,11.6068358959273,"3","1"
"1144",19882.220483647,13.0397121460228,"3","1"
"1145",18344.5246037683,10.8177031982366,"3","1"
"1146",24453.5440934728,11.1493626366427,"3","0"
"1147",18076.0286333841,10.7458225006536,"3","1"
"1148",18267.3238695971,10.5166544832728,"3","1"
"1149",22787.4503062084,13.5050456836557,"3","0"
"1150",15774.5263473164,9.38537352696119,"3","1"
"1151",19837.2060993951,12.05267157369,"3","1"
"1152",13793.8207106096,9.37790617424354,"3","1"
"1153",24668.6781969427,13.3436520999717,"3","0"
"1154",18905.4171945037,12.2087725211618,"3","1"
"1155",18128.618701311,13.3415546025966,"3","1"
"1156",15046.9906880551,9.41326409019126,"3","1"
"1157",19968.9518648907,13.8772791599524,"3","1"
"1158",16798.8712881934,10.5653393588354,"3","1"
"1159",17866.0306801983,9.81535075846491,"3","1"
"1160",25150.7009823384,11.2635909703333,"3","0"
"1161",19297.8965190315,12.4315209914235,"3","1"
"1162",15712.8704633973,8.86583510751174,"3","1"
"1163",20652.8275298695,10.3494112747034,"3","0"
"1164",18549.0463374882,12.8965571632147,"3","1"
"1165",22360.0541919494,11.6641194482467,"3","0"
"1166",25729.687710924,13.2495959964761,"3","0"
"1167",16029.229955562,8.30023719636337,"3","1"
"1168",21818.6011903211,10.3755752733002,"3","0"
"1169",20339.5922347139,9.64800464559682,"3","0"
"1170",23582.2623290582,12.7123157924364,"3","0"
"1171",19080.8874442149,12.1610898242708,"3","1"
"1172",23346.4762738425,12.0032592354478,"3","0"
"1173",13019.7765546532,8.17506823099517,"3","1"
"1174",26757.8356852535,13.8992239560176,"3","0"
"1175",23459.1119140743,12.0874085987354,"3","0"
"1176",19396.896044457,12.181823850695,"3","1"
"1177",14203.9714794433,9.1261973676981,"3","1"
"1178",22572.0348001679,13.0363063617687,"3","0"
"1179",21932.7754552591,10.1894228051869,"3","0"
"1180",19974.5774943144,13.5269755373816,"3","1"
"1181",20605.8235714497,10.8406557720624,"3","0"
"1182",17663.5641186008,9.61958095353581,"3","1"
"1183",21475.226930521,10.59532901142,"3","0"
"1184",21178.6173588781,10.1210993464732,"3","0"
"1185",18882.9625066297,10.8747068581307,"3","1"
"1186",14655.0533804274,7.77090269344312,"3","1"
"1187",22802.9952737601,11.2406370574265,"3","0"
"1188",22216.7864890961,10.9246153260687,"3","0"
"1189",16654.7736287943,10.0019780421552,"3","1"
"1190",13621.647351975,6.7036870220563,"3","1"
"1191",20819.8343223505,10.7831099237702,"3","0"
"1192",18619.6480881084,12.0928327457387,"3","1"
"1193",21010.4468134578,11.1902568283326,"3","0"
"1194",14823.9901380618,9.77279639564352,"3","1"
"1195",16163.3182224785,10.1297690720866,"3","1"
"1196",24343.0994147196,13.8530978028985,"3","0"
"1197",21615.0996188629,10.1872073386062,"3","0"
"1198",22345.9501468772,10.3504548735601,"3","0"
"1199",27260.9137846158,14.7493506014059,"3","0"
"1200",20515.2857144095,10.5936058552209,"3","0"
"1201",11996.283049074,6.78225087303157,"3","1"
"1202",21335.1087897343,10.7678457414408,"3","0"
"1203",24685.3005094352,13.1041128409339,"3","0"
"1204",28238.1569691972,15.4086822237154,"3","0"
"1205",14492.5536070379,9.65544342158488,"3","1"
"1206",15396.5777374916,10.2595057177037,"3","1"
"1207",17176.7144209595,8.59319132097131,"3","1"
"1208",15783.7768716912,11.1514036711545,"3","1"
"1209",17417.02510743,11.1127232761956,"3","1"
"1210",19258.488129294,11.4043225412963,"3","1"
"1211",15195.1117970401,8.45178809856235,"3","1"
"1212",28147.8886679326,15.7992954483271,"3","0"
"1213",20431.0989795422,10.4483128600427,"3","0"
"1214",19663.5675979777,13.0091225151886,"3","1"
"1215",21982.4785664184,11.0898822385588,"3","0"
"1216",20149.6607444719,9.80369528875977,"3","0"
"1217",19471.6478521764,13.8470854927231,"3","1"
"1218",25907.1496942084,11.8951985774161,"3","0"
"1219",19131.8791596316,12.116454790036,"3","1"
"1220",14865.5911836311,9.4812036199209,"3","1"
"1221",21542.6715617736,11.2303005337704,"3","0"
"1222",18593.9485058836,11.9222755512852,"3","1"
"1223",17912.8156265749,10.8163300911868,"3","1"
"1224",15727.4751972513,10.6549583077082,"3","1"
"1225",21713.4636130668,8.95413696470937,"3","0"
"1226",19303.927062292,11.2389920214691,"3","1"
"1227",22062.6709145921,11.0909734990229,"3","0"
"1228",19062.5388907763,11.8865325037508,"3","1"
"1229",17365.9862967129,11.0405479257481,"3","1"
"1230",25000.9464163149,13.5697337576567,"3","0"
"1231",18912.9451395544,10.4201040335027,"3","1"
"1232",23791.8079835008,12.2771705276987,"3","0"
"1233",15193.6702795642,9.79802228556527,"3","1"
"1234",18135.535614498,12.271129470475,"3","1"
"1235",18922.5944193873,11.5727320378046,"3","1"
"1236",18436.1383674766,12.6807146561967,"3","1"
"1237",25394.8280479669,13.0429814859983,"3","0"
"1238",19908.9411948063,12.2331686528205,"3","1"
"1239",20976.9034044138,10.6478453122855,"3","0"
"1240",16230.5131685443,9.59340759308282,"3","1"
"1241",17083.1308939617,11.120544600751,"3","1"
"1242",23992.2756342194,11.2740934813919,"3","0"
"1243",25033.9266583822,13.0473608491181,"3","0"
"1244",24995.4547552404,12.5740623130311,"3","0"
"1245",14477.4518018987,8.47587799059279,"3","1"
"1246",28199.8427745456,16.0432371139859,"3","0"
"1247",24067.4913191982,13.3276332057315,"3","0"
"1248",19893.130143447,13.5780506906217,"3","1"
"1249",22814.431115193,11.4391942989718,"3","0"
"1250",16114.4590833925,9.96146022743554,"3","1"
"1251",15615.3750337646,8.35169752356907,"3","1"
"1252",20196.2018037504,9.71356939645882,"3","0"
"1253",15206.0165737689,10.8249245050677,"3","1"
"1254",20760.075994239,10.0378719238825,"3","0"
"1255",25190.8235984187,12.1728411436333,"3","0"
"1256",15864.505108141,9.81516362884285,"3","1"
"1257",17046.2369831477,11.5339233974776,"3","1"
"1258",20186.2557578035,8.73489065171337,"3","0"
"1259",15929.6155206956,9.61222108391732,"3","1"
"1260",18466.8641604549,11.7696889116075,"3","1"
"1261",23491.0216466856,13.743385388555,"3","0"
"1262",23878.1800558805,11.8106601228336,"3","0"
"1263",21535.3866601084,12.1261834455096,"3","0"
"1264",12593.7773477301,7.40841929892586,"3","1"
"1265",19784.0130526953,11.3496468625595,"3","1"
"1266",24259.0928573531,11.6164417268188,"3","0"
"1267",23252.7801496464,11.7485081395591,"3","0"
"1268",19236.7341035829,11.841334033277,"3","1"
"1269",9200.28076574519,5.4066904026547,"3","1"
"1270",20243.8665552045,10.9311563918936,"3","0"
"1271",22295.0067899343,11.4922470557159,"3","0"
"1272",20183.2143189004,9.93754828306861,"3","0"
"1273",20629.6501607035,9.80448089590733,"3","0"
"1274",21726.2614914751,9.91049333455024,"3","0"
"1275",18413.8010557992,9.74179881499677,"3","1"
"1276",25239.9129030062,13.3617570696594,"3","0"
"1277",21881.5735994958,11.0981566965298,"3","0"
"1278",15029.3189177016,10.387898176572,"3","1"
"1279",25526.3018255421,13.6083484509957,"3","0"
"1280",24817.8357480393,13.587065405145,"3","0"
"1281",23296.2958547275,11.9943974690452,"3","0"
"1282",13349.4823912576,7.55749287071528,"3","1"
"1283",17722.7746255781,11.1644696524983,"3","1"
"1284",22542.0552691581,11.7717187986457,"3","0"
"1285",20174.8880303114,9.34868360067054,"3","0"
"1286",21392.0492146452,10.7490995226842,"3","0"
"1287",29838.3741954817,17.8291146461971,"3","0"
"1288",16726.4787024013,9.38386493583995,"3","1"
"1289",11547.1995402835,8.32919901999016,"3","1"
"1290",21094.7810897217,10.4009244723733,"3","0"
"1291",17249.6126350264,11.8531581524087,"3","1"
"1292",21784.1642118475,10.3192814533102,"3","0"
"1293",16750.4611048376,10.2725176719402,"3","1"
"1294",28848.2219213405,15.7407129522483,"3","0"
"1295",19505.1761136903,11.9327066574934,"3","1"
"1296",18090.6579758798,11.6946824404035,"3","1"
"1297",19334.9540340536,11.783149815086,"3","1"
"1298",23450.2535345057,13.0698647385395,"3","0"
"1299",20389.3619408113,10.2923699670015,"3","0"
"1300",13497.5330431548,8.89063257185221,"3","1"
"1301",19981.5169286942,11.3443848374909,"3","1"
"1302",23040.9686706482,11.2524260856463,"3","0"
"1303",20155.9636514903,10.9074221413826,"3","0"
"1304",22940.2885664578,12.1621598664882,"3","0"
"1305",19414.1094920045,11.8573960201642,"3","1"
"1306",19768.4506584749,12.0981495361554,"3","1"
"1307",21929.4778644181,11.734772352406,"3","0"
"1308",23971.7745471029,12.1964530042682,"3","0"
"1309",15014.4180078718,9.31824764139637,"3","1"
"1310",19866.0499006176,10.8947322886026,"3","1"
"1311",19716.151275,13.6136020475323,"3","1"
"1312",16964.3173850762,11.0884197759997,"3","1"
"1313",15862.5625562434,10.4636864253467,"3","1"
"1314",17477.0721841167,9.20857181412754,"3","1"
"1315",22347.230880052,11.3498557580399,"3","0"
"1316",18334.7093752654,10.9674939453046,"3","1"
"1317",16860.4487619787,9.26332145798707,"3","1"
"1318",20653.6652779444,10.916701296364,"3","0"
"1319",15053.1430595626,10.2949897511237,"3","1"
"1320",24183.4951049467,12.0538533180508,"3","0"
"1321",18061.6183351252,10.9468821251517,"3","1"
"1322",20756.5152467227,11.798834342812,"3","0"
"1323",20204.0253262999,8.68727798162405,"3","0"
"1324",19999.0373244542,12.9414973562715,"3","1"
"1325",27237.5281697715,14.1816637246766,"3","0"
"1326",16698.6881715602,10.2002247992273,"3","1"
"1327",24581.8818089119,12.2553451432549,"3","0"
"1328",20126.292750213,10.8949397333997,"3","0"
"1329",16659.1767787731,9.34409717867126,"3","1"
"1330",19724.945403934,12.9520354823911,"3","1"
"1331",22987.0867480499,12.9439546861955,"3","0"
"1332",18297.9250624216,9.93149686947915,"3","1"
"1333",16911.6710592262,9.49998054436847,"3","1"
"1334",20611.0564269916,10.7776958313499,"3","0"
"1335",23954.3873807152,11.5743868831323,"3","0"
"1336",19706.1666613113,11.5807196467681,"3","1"
"1337",14451.893785761,8.54373790381223,"3","1"
"1338",14773.2963824985,8.82480395750723,"3","1"
"1339",16926.4186996882,11.0138675513207,"3","1"
"1340",17891.5674985022,10.534758501314,"3","1"
"1341",19914.2917398335,12.3509326793011,"3","1"
"1342",22681.9922839851,12.1914104068528,"3","0"
"1343",18261.5318457104,9.99230604822847,"3","1"
"1344",15544.4808667486,9.01653254043253,"3","1"
"1345",22428.423979514,12.1346665948235,"3","0"
"1346",21101.8278749584,10.281987862683,"3","0"
"1347",24629.3882776589,10.6842907945874,"3","0"
"1348",13270.076562087,7.47608021246494,"3","1"
"1349",20349.2763555795,10.8009959914641,"3","0"
"1350",25413.4475757707,12.9327943466042,"3","0"
"1351",22896.6952027335,11.3733806243101,"3","0"
"1352",16669.7886969432,10.1573703520374,"3","1"
"1353",22930.1139470737,12.3320000930684,"3","0"
"1354",16512.2925200111,9.77640961431101,"3","1"
"1355",18186.4099550808,11.6034656403088,"3","1"
"1356",24750.1371145163,13.3553628358969,"3","0"
"1357",18839.4187528397,10.7772833625119,"3","1"
"1358",23314.1845798617,11.9197308709384,"3","0"
"1359",18835.0891648833,11.1696403001671,"3","1"
"1360",13694.5503810084,8.78565883559837,"3","1"
"1361",16604.7372122043,8.99725440212144,"3","1"
"1362",15645.9205521712,10.9111955075307,"3","1"
"1363",18062.8377155313,12.2424892427085,"3","1"
"1364",18654.7551639617,10.8081141969749,"3","1"
"1365",19386.5684373534,11.4014835652758,"3","1"
"1366",19027.0110857006,10.9836653700007,"3","1"
"1367",27568.8081664004,14.5426702042766,"3","0"
"1368",14456.0066508583,8.50049911356506,"3","1"
"1369",18340.7027971689,11.3999327757375,"3","1"
"1370",21396.3261124273,9.23274437807996,"3","0"
"1371",26513.7690632616,14.1221951459511,"3","0"
"1372",20354.0875828545,10.1429326424073,"3","0"
"1373",24956.6028336023,11.6638073177648,"3","0"
"1374",13421.7778569852,8.5016001763083,"3","1"
"1375",25785.4261015139,13.5730847641009,"3","0"
"1376",17237.7593133393,10.4378226393668,"3","1"
"1377",18894.2756581846,11.6377641237129,"3","1"
"1378",15562.3249604023,9.91086299776692,"3","1"
"1379",20535.4772657178,10.5283558974493,"3","0"
"1380",27141.3562069262,14.0211109638798,"3","0"
"1381",29688.6534210064,16.9997006708141,"3","0"
"1382",15692.6843915264,9.64476486645428,"3","1"
"1383",21943.7644416124,11.0031899043067,"3","0"
"1384",25554.0869549772,14.1783266108572,"3","0"
"1385",19217.3727308618,12.6633023099858,"3","1"
"1386",19127.3008091752,11.2163262652512,"3","1"
"1387",18780.8881818142,10.7640512610835,"3","1"
"1388",22391.3308964458,10.8091895930843,"3","0"
"1389",25589.717643263,12.4152639886253,"3","0"
"1390",22750.4790449599,10.1433724828169,"3","0"
"1391",21280.7520571879,10.961033589575,"3","0"
"1392",18792.520296891,11.4666105031026,"3","1"
"1393",21993.3947422318,11.6810929840184,"3","0"
"1394",17801.852328333,10.9737674215681,"3","1"
"1395",18882.973985451,11.9780013626731,"3","1"
"1396",24386.0537724469,12.2286174999615,"3","0"
"1397",21768.0523527152,10.212805070989,"3","0"
"1398",20964.0651761045,11.1518221605659,"3","0"
"1399",18977.5693785779,12.3256377839958,"3","1"
"1400",23724.1316059395,10.7856001454985,"3","0"
"1401",25339.6503415019,13.9852740823521,"3","0"
"1402",16522.9129444982,8.72889475104724,"3","1"
"1403",20221.9478186604,10.0109162166841,"3","0"
"1404",20196.2676527677,9.70811624287824,"3","0"
"1405",17686.5770865564,10.798797364611,"3","1"
"1406",16005.045376016,10.7685019325639,"3","1"
"1407",19990.2688799736,11.2925095475529,"3","1"
"1408",22622.0475312519,11.3178274810971,"3","0"
"1409",25907.3691159062,15.7718290597134,"3","0"
"1410",12363.3888468831,6.40703043996293,"3","1"
"1411",17190.2421067504,10.0829952386364,"3","1"
"1412",18754.2791279523,11.5285724111677,"3","1"
"1413",13347.3718773305,8.39323769895994,"3","1"
"1414",16997.8662328308,10.0410721840055,"3","1"
"1415",16890.592963274,10.1946409025296,"3","1"
"1416",17109.7212005616,11.4396143680398,"3","1"
"1417",11244.6616034117,6.78394003541197,"3","1"
"1418",20853.6742011462,10.6469516216555,"3","0"
"1419",17472.3082549807,11.075733903043,"3","1"
"1420",26081.9647753287,14.0584203543568,"3","0"
"1421",23183.8237976603,12.3013057561295,"3","0"
"1422",14185.8817394688,8.79073594712702,"3","1"
"1423",20393.5816840234,9.57208853984485,"3","0"
"1424",17624.9160630674,10.8181475465226,"3","1"
"1425",23553.1246745381,11.3181347498847,"3","0"
"1426",20212.2816619947,10.1194394702499,"3","0"
"1427",17771.9054966214,10.6706864695075,"3","1"
"1428",21753.5881446909,10.8994482297623,"3","0"
"1429",20610.4326345697,9.38548218443097,"3","0"
"1430",19341.5296730017,11.6916726256669,"3","1"
"1431",28079.5624859039,14.0596296541363,"3","0"
"1432",17882.456454731,10.6913593349271,"3","1"
"1433",18116.8521080638,11.6024631321888,"3","1"
"1434",13816.2523039299,8.71557466261354,"3","1"
"1435",19837.8931068193,12.9688571220019,"3","1"
"1436",23561.4252218827,12.5346593960434,"3","0"
"1437",11714.4485962831,7.31420738991514,"3","1"
"1438",18999.7395197079,12.5342836042139,"3","1"
"1439",15273.3982933867,10.3959154795301,"3","1"
"1440",25767.7490600676,12.3398442787845,"3","0"
"1441",25431.5821555154,14.0561584778535,"3","0"
"1442",21338.0113893626,11.3846738650721,"3","0"
"1443",25717.3523216009,14.2797385062167,"3","0"
"1444",16530.7285964853,9.44440746699198,"3","1"
"1445",23802.6068998875,14.3059658464019,"3","0"
"1446",17659.9539654671,8.755118911716,"3","1"
"1447",21283.8300901025,10.7114067508472,"3","0"
"1448",18802.4159333404,11.6890814296874,"3","1"
"1449",18885.8276668277,11.520365428963,"3","1"
"1450",22184.4606333181,11.888397527329,"3","0"
"1451",14784.7153854205,9.21697676417389,"3","1"
"1452",18996.3421398302,11.071975974423,"3","1"
"1453",20684.0294948716,11.5024482781818,"3","0"
"1454",18386.13008501,11.0937463127102,"3","1"
"1455",20418.6377633429,10.6741162459689,"3","0"
"1456",18724.476853064,10.9960587392108,"3","1"
"1457",26473.3757435337,13.0686750712234,"3","0"
"1458",22856.7544059545,11.1813307213206,"3","0"
"1459",31863.461479333,16.5052415521889,"3","0"
"1460",16819.6895817632,10.8078372278889,"3","1"
"1461",23257.4636587197,10.6462852376338,"3","0"
"1462",28392.1232405215,14.3523324562115,"3","0"
"1463",21203.9202206103,10.6786667434642,"3","0"
"1464",15667.6994326431,8.24915384501151,"3","1"
"1465",15974.7099927869,9.43363958552014,"3","1"
"1466",19858.3417403296,11.9923375631624,"3","1"
"1467",25236.4974434137,14.3166124523809,"3","0"
"1468",23001.6019465869,11.5612188051805,"3","0"
"1469",11446.5266895503,6.62681633964813,"3","1"
"1470",17198.5835645335,10.0580270390994,"3","1"
"1471",19963.7740988281,12.6756167734923,"3","1"
"1472",14167.4660510209,8.47187757749233,"3","1"
"1473",22778.1185859795,11.1838903641585,"3","0"
"1474",10154.658099254,6.03061421901955,"3","1"
"1475",20573.1590561618,11.1467761285013,"3","0"
"1476",18435.1115234918,12.6543352716219,"3","1"
"1477",18035.3436575437,10.5904305815921,"3","1"
"1478",18865.4101901918,11.6477014929672,"3","1"
"1479",21259.1792188314,10.4225373013952,"3","0"
"1480",21585.306311756,12.440273292516,"3","0"
"1481",19097.5851558562,12.2595926259286,"3","1"
"1482",12300.1982786378,6.11955849373386,"3","1"
"1483",14243.0828067121,8.42424540706619,"3","1"
"1484",14121.3689041104,6.82136359464983,"3","1"
"1485",23047.4537875677,11.7269512499275,"3","0"
"1486",19025.5400725149,12.3082288916261,"3","1"
"1487",21078.706429672,9.8413349621686,"3","0"
"1488",13764.2899161767,7.43166017642431,"3","1"
"1489",17857.6479732147,12.041812195603,"3","1"
"1490",22249.807892694,10.5072022973235,"3","0"
"1491",19286.6955063203,12.6367794523999,"3","1"
"1492",19539.4560551894,12.222365559912,"3","1"
"1493",19711.7541115745,12.8768370712454,"3","1"
"1494",24843.6392277052,13.7767262102431,"3","0"
"1495",17540.4123968012,11.7509806350326,"3","1"
"1496",22704.5058332588,12.6229968395887,"3","0"
"1497",23594.3984221502,12.3940695320783,"3","0"
"1498",15242.7283859159,9.53858121212835,"3","1"
"1499",20485.035399276,9.42613566343644,"3","0"
"1500",19955.1132554784,11.3076692888436,"3","1"
"1501",24116.562877255,11.9717125483706,"4","0"
"1502",23659.0994708785,12.0739964309647,"4","0"
"1503",19990.1749332817,11.5127082898626,"4","1"
"1504",20544.0382096549,10.935159633232,"4","0"
"1505",17119.3858202275,9.90082359141416,"4","1"
"1506",19207.5026797951,12.1216070468977,"4","1"
"1507",15883.1647758069,10.5077415611279,"4","1"
"1508",16132.1764165895,8.97398712292641,"4","1"
"1509",15116.7476443236,10.1605617776762,"4","1"
"1510",23344.8308157793,10.2410418768968,"4","0"
"1511",24459.8871939816,12.883381986926,"4","0"
"1512",18348.2205882916,12.5546354191303,"4","1"
"1513",15484.0904079727,10.0027756085404,"4","1"
"1514",19648.2746728918,12.8655310668044,"4","1"
"1515",28967.6147732505,15.0799112596251,"4","0"
"1516",28165.252683002,15.2927905046469,"4","0"
"1517",13120.7986531142,8.99865371028529,"4","1"
"1518",18572.3733755105,10.3575804309616,"4","1"
"1519",26133.1219686492,14.5948314846274,"4","0"
"1520",19847.0236135591,11.0775344675744,"4","1"
"1521",26389.6529693057,13.4882735068101,"4","0"
"1522",18665.6584267605,13.6636449611713,"4","1"
"1523",22419.9436956615,11.8378449102453,"4","0"
"1524",20896.964957001,10.3909077179842,"4","0"
"1525",32916.2779819202,18.9423021663195,"4","0"
"1526",23681.8102670901,11.998022140016,"4","0"
"1527",15173.8437231363,9.86606185860833,"4","1"
"1528",17584.4753233469,10.5578502523731,"4","1"
"1529",21480.9411384882,8.89271182204601,"4","0"
"1530",12395.9974132816,8.03064686566704,"4","1"
"1531",12782.360220147,7.46008513156245,"4","1"
"1532",15512.7095745791,9.09232427433951,"4","1"
"1533",18608.2815737634,11.4754295810822,"4","1"
"1534",24955.6085945279,14.1352159950661,"4","0"
"1535",18903.2097405909,11.8970119771201,"4","1"
"1536",20649.5228622328,11.0089171586308,"4","0"
"1537",19741.5723609877,12.6881048900248,"4","1"
"1538",17179.0516118994,10.6746807709968,"4","1"
"1539",25448.789075004,13.8801725301138,"4","0"
"1540",15613.9472476667,9.51255333256242,"4","1"
"1541",19086.2659258124,10.7400315628434,"4","1"
"1542",18608.6876775589,11.7583222752618,"4","1"
"1543",22128.5144780269,9.35261081063753,"4","0"
"1544",26428.9382490447,13.102606811985,"4","0"
"1545",22055.2581044664,11.1358204356382,"4","0"
"1546",25529.4926422921,13.2295531374444,"4","0"
"1547",23052.3881941996,11.4574141505929,"4","0"
"1548",17501.6618214636,11.602702374843,"4","1"
"1549",20326.1752017159,9.2351892919499,"4","0"
"1550",25504.3164454591,11.1629560364872,"4","0"
"1551",13754.9368553718,9.12169063562763,"4","1"
"1552",21299.0826423788,10.7525170449526,"4","0"
"1553",19372.838732191,11.8544896777079,"4","1"
"1554",23511.1354429374,11.7682160723434,"4","0"
"1555",23000.6663007226,10.3757390280637,"4","0"
"1556",21204.2136153713,9.87085078427405,"4","0"
"1557",25971.2444689172,14.0730910977506,"4","0"
"1558",13898.0247993212,8.58382553921691,"4","1"
"1559",23642.8702339441,10.9959104323109,"4","0"
"1560",13681.8718885698,8.92680681080308,"4","1"
"1561",22350.8650284743,12.0247285579172,"4","0"
"1562",20358.5691840029,10.0220417868736,"4","0"
"1563",23869.0466277994,12.3055109837422,"4","0"
"1564",20315.2494116593,11.2717324055853,"4","0"
"1565",13725.2006540556,8.78637537338466,"4","1"
"1566",11968.7072639356,8.38166646815895,"4","1"
"1567",22163.8940969551,11.2154713496425,"4","0"
"1568",19706.4936075663,13.3655448628122,"4","1"
"1569",17715.9264257677,10.8599430234213,"4","1"
"1570",18755.7261605854,12.3176193137954,"4","1"
"1571",17314.3397315945,10.3911564311634,"4","1"
"1572",19370.6381916761,11.0569939141341,"4","1"
"1573",16274.7797160005,10.8570071579597,"4","1"
"1574",12067.9620821195,9.32745997716684,"4","1"
