"id","district","treatment","pre_tax","post_tax","change"
1829,"River Park",1,514.784964950034,390.470825191817,-124.314139758217
1830,"River Park",1,625.674754918632,484.183596871258,-141.491158047375
1831,"River Park",1,374.990595000599,234.780065299003,-140.210529701596
1832,"River Park",1,538.242307002083,389.976850023419,-148.265456978664
1833,"River Park",1,667.028496353714,531.342304578105,-135.686191775609
1834,"River Park",1,613.358599314871,471.931947383707,-141.426651931164
1835,"River Park",1,653.192186436886,506.360563749222,-146.831622687664
1836,"River Park",1,238.005489122908,120.314192690079,-117.691296432829
1837,"River Park",1,608.580657194485,461.493366527064,-147.08729066742
1838,"River Park",1,483.22882070791,348.761885261876,-134.466935446034
1839,"River Park",1,414.470193498526,280.383594244393,-134.086599254132
1840,"River Park",1,427.895548811,298.459796167609,-129.43575264339
1841,"River Park",1,763.364868994992,617.256259895754,-146.108609099237
1842,"River Park",1,576.580190065886,444.799316406088,-131.780873659798
1843,"River Park",1,410.309006946413,298.591240087224,-111.717766859189
1844,"River Park",1,652.853856821615,532.738636687996,-120.115220133619
1845,"River Park",1,430.175487571506,287.938121964455,-142.237365607052
1846,"River Park",1,532.827554482347,394.999489724627,-137.82806475772
1847,"River Park",1,729.029347002883,597.02878980041,-132.000557202473
1848,"River Park",1,462.10578707742,334.309593685968,-127.796193391451
1849,"River Park",1,312.126559160518,181.253006968648,-130.873552191869
1850,"River Park",1,429.756088230139,292.769025796816,-136.987062433322
1851,"River Park",1,354.380569322087,227.237142128561,-127.143427193526
1852,"River Park",1,549.899373654999,409.409531008849,-140.48984264615
1853,"River Park",1,561.179278099295,427.411973204003,-133.767304895292
1854,"River Park",1,640.350860073575,508.624160416013,-131.726699657563
1855,"River Park",1,702.264340744124,567.956683194871,-134.307657549253
1856,"River Park",1,722.78612176231,596.310787725324,-126.475334036986
1857,"River Park",1,524.38123087965,381.958343912405,-142.422886967245
1858,"River Park",1,811.866328170913,670.798309330167,-141.068018840746
1859,"River Park",1,532.891773138822,400.452840174073,-132.438932964749
1860,"River Park",1,453.999634484041,314.420075165213,-139.579559318828
1861,"River Park",1,710.345353566521,581.477918375083,-128.867435191438
1862,"River Park",1,576.328307671442,429.000754205644,-147.327553465798
1863,"River Park",1,771.618520938466,633.573811547051,-138.044709391415
1864,"River Park",1,505.471448879102,351.652509247475,-153.818939631627
1865,"River Park",1,402.337128779374,286.088792531312,-116.248336248062
1866,"River Park",1,217.105388566906,84.9762523648304,-132.129136202075
1867,"River Park",1,601.029797278278,467.968761517795,-133.061035760483
1868,"River Park",1,378.787341734883,239.717031510217,-139.070310224666
1869,"River Park",1,642.703889058799,505.055119258536,-137.648769800262
1870,"River Park",1,529.984034992451,377.070430668508,-152.913604323943
1871,"River Park",1,582.865241720511,447.077436410227,-135.787805310283
1872,"River Park",1,701.995986473009,563.460160548141,-138.535825924868
1873,"River Park",1,509.202543157965,378.525131686481,-130.677411471483
1874,"River Park",1,442.769962072349,301.960663822705,-140.809298249643
1875,"River Park",1,477.236249408185,345.606459218094,-131.629790190091
1876,"River Park",1,671.053065865728,538.629229648544,-132.423836217185
1877,"River Park",1,440.782144324809,322.476634062097,-118.305510262712
1878,"River Park",1,485.673457856343,355.658705806611,-130.014752049732
1879,"River Park",1,551.448674863372,426.19497736815,-125.253697495221
1880,"River Park",1,628.81179737796,499.699995868167,-129.111801509794
1881,"River Park",1,631.520384936914,489.245655142168,-142.274729794746
1882,"River Park",1,519.357735925451,378.898232829549,-140.459503095901
1883,"River Park",1,626.391940225223,489.469985832289,-136.921954392934
1884,"River Park",1,554.898960445459,407.608454318621,-147.290506126838
1885,"River Park",1,337.077744277076,212.278066043549,-124.799678233527
1886,"River Park",1,782.657672120165,646.989495010554,-135.66817710961
1887,"River Park",1,232.548354047863,98.1602910756728,-134.38806297219
1888,"River Park",1,638.829257181958,506.301831456139,-132.52742572582
1889,"River Park",1,563.250152434191,440.409087858593,-122.841064575598
1890,"River Park",1,515.41664092152,377.071799191389,-138.344841730131
1891,"River Park",1,340.290001733003,195.246869823627,-145.043131909376
1892,"River Park",1,472.920984128787,343.851408701095,-129.069575427692
1893,"River Park",1,782.850547196456,636.854591094779,-145.995956101676
1894,"River Park",1,497.450109949452,360.768360916595,-136.681749032858
1895,"River Park",1,454.326995032241,320.037676340987,-134.289318691254
1896,"River Park",1,380.245678624248,228.676569411721,-151.569109212527
1897,"River Park",1,357.663221709462,222.203436601253,-135.45978510821
1898,"River Park",1,499.356131963832,375.459268713053,-123.89686325078
1899,"River Park",1,308.341689941751,179.530505117371,-128.81118482438
1900,"River Park",1,683.404672515061,554.143902212737,-129.260770302324
1901,"River Park",1,926.674055617078,791.081512123842,-135.592543493237
1902,"River Park",1,731.753154289514,601.160698856835,-130.592455432679
1903,"River Park",1,580.565377908643,440.870379629177,-139.694998279466
1904,"River Park",1,724.158012608341,603.61507459432,-120.542938014021
1905,"River Park",1,311.615334602999,174.718017168836,-136.897317434163
1906,"River Park",1,598.937545758989,481.128355476041,-117.809190282948
1907,"River Park",1,457.726817855203,302.584897107781,-155.141920747422
1908,"River Park",1,504.972132552232,365.31594034141,-139.656192210822
1909,"River Park",1,492.078379288234,359.730602232549,-132.347777055685
1910,"River Park",1,544.265673983425,429.077965412865,-115.18770857056
1911,"River Park",1,526.044722821856,381.914741044108,-144.129981777748
1912,"River Park",1,194.024837730298,61.4970437694587,-132.527793960839
1913,"River Park",1,639.866463323706,498.013615708096,-141.852847615609
1914,"River Park",1,535.156185846989,392.986915720195,-142.169270126794
1915,"River Park",1,486.220753969188,361.488033829826,-124.732720139362
1916,"River Park",1,346.78582461153,210.743096597363,-136.042728014167
1917,"River Park",1,408.463266755435,261.957309327263,-146.505957428172
1918,"River Park",1,274.454761668313,140.996225029363,-133.45853663895
1919,"River Park",1,532.664909977075,401.78954865724,-130.875361319835
1920,"River Park",1,737.351593244424,595.20912851278,-142.142464731644
1921,"River Park",1,460.932238072241,322.960861143069,-137.971376929172
1922,"River Park",1,591.073210178574,469.758880484295,-121.314329694279
1923,"River Park",1,289.519056319643,152.569927128361,-136.949129191282
1924,"River Park",1,281.119891503589,119.562856214432,-161.557035289157
1925,"River Park",1,377.535066962852,250.774852844955,-126.760214117897
1926,"River Park",1,620.160496962233,478.628003974649,-141.532492987584
1927,"River Park",1,299.324708297018,164.895634997562,-134.429073299456
1928,"River Park",1,595.789778856283,466.537059843289,-129.252719012994
1929,"River Park",1,479.189374273057,321.061002466863,-158.128371806194
1930,"River Park",1,569.54352235799,451.652491428814,-117.891030929176
1931,"River Park",1,356.131983462974,240.568589941282,-115.563393521691
1932,"River Park",1,369.651162714376,226.124217881495,-143.526944832881
1933,"River Park",1,416.375856902482,291.023216058571,-125.352640843911
1934,"River Park",1,480.693334591414,373.107330611446,-107.586003979968
1935,"River Park",1,243.690470712174,98.0014335821053,-145.689037130069
1936,"River Park",1,592.562663162976,465.517255323739,-127.045407839237
1937,"River Park",1,219.545589486074,74.6282665945956,-144.917322891478
1938,"River Park",1,449.714830767018,308.620561433527,-141.09426933349
1939,"River Park",1,440.269450588953,301.598343926508,-138.671106662445
1940,"River Park",1,406.700042136684,269.924792627152,-136.775249509532
1941,"River Park",1,301.424145113904,181.809253335947,-119.614891777957
1942,"River Park",1,452.176410366122,328.733580758563,-123.442829607559
1943,"River Park",1,495.436730065279,371.033050143525,-124.403679921754
1944,"River Park",1,373.38823230899,242.92892189174,-130.45931041725
1945,"River Park",1,378.413549937637,252.729681762009,-125.683868175627
1946,"River Park",1,332.809327587307,196.033875300707,-136.7754522866
1947,"River Park",1,432.726833106832,292.581730784469,-140.145102322363
1948,"River Park",1,444.105966991858,299.769871361014,-144.336095630843
1949,"River Park",1,724.922778974201,580.716362609209,-144.206416364992
1950,"River Park",1,319.147828322643,193.039790277352,-126.108038045291
1951,"River Park",1,489.172340904297,349.254105551323,-139.918235352974
1952,"River Park",1,449.379709835334,302.448155253584,-146.93155458175
1953,"River Park",1,525.92921311816,407.113532318761,-118.8156807994
1954,"River Park",1,412.462319633567,293.358319308255,-119.104000325312
1955,"River Park",1,632.424108426133,509.039108243918,-123.385000182216
1956,"River Park",1,256.537603190817,120.673405802061,-135.864197388756
1957,"River Park",1,455.086060884726,303.528391749441,-151.557669135285
1958,"River Park",1,515.911324988204,390.241716324861,-125.669608663344
1959,"River Park",1,670.379506862766,536.855715970334,-133.523790892432
1960,"River Park",1,478.329932847424,336.913772128835,-141.41616071859
1961,"River Park",1,586.489458405955,452.160581322013,-134.328877083943
1962,"River Park",1,571.945093195525,433.248091954604,-138.697001240921
1963,"River Park",1,334.963087397177,210.358872709635,-124.604214687542
1964,"River Park",1,499.43558528187,351.113874828308,-148.321710453561
1965,"River Park",1,491.956819998572,369.282848021984,-122.673971976589
1966,"River Park",1,679.940578321129,541.344392945154,-138.596185375974
1967,"River Park",1,547.883145887391,419.364590744633,-128.518555142758
1968,"River Park",1,555.590332378678,413.129635025623,-142.460697353055
1969,"River Park",1,783.540212762796,655.116797236997,-128.423415525798
1970,"River Park",1,574.44471685796,423.426794347682,-151.017922510278
1971,"River Park",1,566.372161680392,420.758336330302,-145.613825350091
1972,"River Park",1,591.752393821418,469.981099394531,-121.771294426887
1973,"River Park",1,944.206335750971,783.296512359785,-160.909823391187
1974,"River Park",1,656.223245090866,528.134338774261,-128.088906316605
1975,"River Park",1,482.76542679097,347.900818471738,-134.864608319232
1976,"River Park",1,420.357049359633,273.079422759884,-147.277626599749
1977,"River Park",1,565.55780756153,425.030962446473,-140.526845115057
1978,"River Park",1,533.226301981578,400.839565690766,-132.386736290812
1979,"River Park",1,236.556298433203,99.8103609571744,-136.745937476028
1980,"River Park",1,280.845343040924,150.306534815779,-130.538808225145
1981,"River Park",1,312.84257033732,181.926893184994,-130.915677152326
1982,"River Park",1,724.177236268811,611.813042732623,-112.364193536188
1983,"River Park",1,604.750683764146,464.940581497022,-139.810102267124
1984,"River Park",1,159.431691920108,30.137685291766,-129.294006628342
1985,"River Park",1,582.054737914117,444.822313359673,-137.232424554444
1986,"River Park",1,521.574790721527,373.205569630704,-148.369221090823
1987,"River Park",1,393.560933726959,262.544077339149,-131.01685638781
1988,"River Park",1,400.321694261995,248.676788405031,-151.644905856963
1989,"River Park",1,321.646208518366,194.265169831331,-127.381038687035
1990,"River Park",1,641.394201189619,507.203290646656,-134.190910542963
1991,"River Park",1,425.459799215448,296.782503358159,-128.677295857289
1992,"River Park",1,492.159897756495,348.122143936994,-144.037753819501
1993,"River Park",1,520.024215088199,381.588422061365,-138.435793026834
1994,"River Park",1,592.25004154964,447.057768062878,-145.192273486762
1995,"River Park",1,452.988509454912,328.348810666425,-124.639698788487
1996,"River Park",1,430.908587418596,281.363884477942,-149.544702940654
1997,"River Park",1,550.917637285187,424.218525732346,-126.699111552841
1998,"River Park",1,335.258185848671,203.191144783142,-132.06704106553
1999,"River Park",1,477.920771782301,351.950660214697,-125.970111567604
2000,"River Park",1,538.022184368053,405.570084775861,-132.452099592192
2001,"River Park",1,949.586710075532,823.016580776744,-126.570129298787
2002,"River Park",1,470.311392625848,333.774145093538,-136.53724753231
2003,"River Park",1,253.289639860573,108.635931022742,-144.653708837831
2004,"River Park",1,210.994258421647,55.4189465022572,-155.57531191939
2005,"River Park",1,238.228750429731,118.97907503414,-119.249675395591
2006,"River Park",1,566.875734272494,444.717287774063,-122.158446498431
2007,"River Park",1,489.169511913735,336.557658139079,-152.611853774656
2008,"River Park",1,401.885886488569,277.788316487033,-124.097570001536
2009,"River Park",1,394.704191452761,254.022256735432,-140.681934717329
2010,"River Park",1,594.735055221906,464.906330738512,-129.828724483394
2011,"River Park",1,190.37385233549,50.177554521708,-140.196297813782
2012,"River Park",1,624.226464963567,505.330700102548,-118.895764861019
2013,"River Park",1,579.394401685638,457.790402283363,-121.603999402276
2014,"River Park",1,381.490621933452,257.862162275073,-123.628459658379
2015,"River Park",1,497.337810296309,357.847422686144,-139.490387610165
2016,"River Park",1,645.96503205744,507.487242577195,-138.477789480245
2017,"River Park",1,784.637264289938,651.267058494208,-133.370205795729
2018,"River Park",1,735.345559146275,595.200932569752,-140.144626576523
2019,"River Park",1,567.66008192709,421.086031631161,-146.574050295929
2020,"River Park",1,479.829013473115,342.910778617094,-136.91823485602
2021,"River Park",1,580.324188490872,434.656105806795,-145.668082684077
2022,"River Park",1,473.28333346159,341.563932188003,-131.719401273586
2023,"River Park",1,281.561437184382,141.925688906812,-139.635748277571
2024,"River Park",1,638.621522419691,500.387865871749,-138.233656547942
2025,"River Park",1,616.198816384495,464.555392509066,-151.643423875429
2026,"River Park",1,701.150562147095,583.230047351297,-117.920514795799
2027,"River Park",1,761.983893400651,625.697911799595,-136.285981601056
2028,"River Park",1,732.778690713401,594.977137748093,-137.801552965308
2029,"River Park",1,550.397355762664,427.144666592992,-123.252689169672
2030,"River Park",1,506.531859322499,361.475035937823,-145.056823384676
2031,"River Park",1,698.307508503625,556.037102631332,-142.270405872293
2032,"River Park",1,450.070559143715,322.265251985798,-127.805307157917
2033,"River Park",1,394.840820251988,268.054149358412,-126.786670893576
2034,"River Park",1,453.486082188218,301.349346681122,-152.136735507096
2035,"River Park",1,524.075643301389,390.171394149529,-133.90424915186
2036,"River Park",1,569.701553049986,436.473127659103,-133.228425390884
2037,"River Park",1,331.151502527244,197.887747259341,-133.263755267903
2038,"River Park",1,691.677683002106,567.341643133334,-124.336039868771
2039,"River Park",1,705.671189998528,556.684737145675,-148.986452852853
2040,"River Park",1,734.460740378079,595.500377233723,-138.960363144355
2041,"River Park",1,248.460714628261,99.5410825101227,-148.919632118138
2042,"River Park",1,450.023804844346,312.972562732169,-137.051242112177
2043,"River Park",1,450.562870068156,303.826508744507,-146.736361323649
2044,"River Park",1,444.325292260669,306.86552834549,-137.459763915179
2045,"River Park",1,427.295157240779,295.074275779862,-132.220881460916
2046,"River Park",1,427.998449825495,299.230325779692,-128.768124045803
2047,"River Park",1,286.416289951169,149.657529591549,-136.758760359621
2048,"River Park",1,427.576468073985,292.739431597464,-134.837036476521
2049,"River Park",1,462.194533505267,326.666291457963,-135.528242047304
2050,"River Park",1,541.047516462394,402.014477271455,-139.033039190939
2051,"River Park",1,602.846428440833,467.956831243745,-134.889597197088
2052,"River Park",1,655.681039913751,505.184606377113,-150.496433536638
2053,"River Park",1,461.87723415234,312.895059735996,-148.982174416344
2054,"River Park",1,518.382298340786,380.25388290425,-138.128415436536
2055,"River Park",1,862.355129302011,709.853753369401,-152.50137593261
2056,"River Park",1,442.719881626702,313.480204001479,-129.239677625223
2057,"River Park",1,623.064485906099,474.262971287779,-148.801514618319
2058,"River Park",1,407.24830089766,271.226215393896,-136.022085503763
2059,"River Park",1,591.805335218344,455.758491424496,-136.046843793847
2060,"River Park",1,593.827523200814,477.140500163223,-116.687023037591
2061,"River Park",1,374.268601963519,229.586778130647,-144.681823832873
2062,"River Park",1,665.77870155141,518.122026689368,-147.656674862042
2063,"River Park",1,680.86076043592,562.124521186384,-118.736239249536
2064,"River Park",1,644.420057749761,491.536888048377,-152.883169701384
2065,"River Park",1,16.7882083723965,0,-16.7882083723965
2066,"River Park",1,533.57398682844,408.744380769858,-124.829606058582
2067,"River Park",1,739.982468772771,604.925460497178,-135.057008275592
2068,"River Park",1,486.30258829684,352.689474973813,-133.613113323027
2069,"River Park",1,413.278250102307,291.011511483602,-122.266738618706
2070,"River Park",1,488.855809687042,359.377754841237,-129.478054845805
2071,"River Park",1,74.5441025494945,0,-74.5441025494945
2072,"River Park",1,341.25543630776,208.008280639766,-133.247155667994
2073,"River Park",1,498.911670078119,355.921848147206,-142.989821930913
2074,"River Park",1,637.29900809663,509.234571312662,-128.064436783969
2075,"River Park",1,543.816630228726,410.177066264004,-133.639563964722
2076,"River Park",1,608.201945210683,473.219953343744,-134.981991866939
2077,"River Park",1,277.184854832115,123.197701953101,-153.987152879014
2078,"River Park",1,734.865598062966,605.419995901471,-129.445602161494
2079,"River Park",1,690.571437091686,558.663250765493,-131.908186326193
2080,"River Park",1,604.584009721465,454.235370948128,-150.348638773337
2081,"River Park",1,486.059251330119,343.684909165205,-142.374342164914
2082,"River Park",1,641.237066113546,500.652864772814,-140.584201340732
2083,"River Park",1,338.987111318334,210.101564505263,-128.885546813071
2084,"River Park",1,380.268042909739,229.582639341908,-150.685403567832
2085,"River Park",1,177.710727968569,29.9322887944155,-147.778439174154
2086,"River Park",1,540.989483790125,410.193286863751,-130.796196926375
2087,"River Park",1,165.101492458954,30.3465342636668,-134.754958195287
2088,"River Park",1,508.34993117964,369.918389372709,-138.431541806931
2089,"River Park",1,848.201088385858,715.908044918956,-132.293043466902
2090,"River Park",1,630.436513065435,492.919770985126,-137.516742080309
2091,"River Park",1,665.272944002409,512.099234921607,-153.173709080802
2092,"River Park",1,604.289173930564,457.318035729445,-146.971138201119
2093,"River Park",1,383.063321574711,252.925322475192,-130.13799909952
2094,"River Park",1,645.612346455346,499.000033608691,-146.612312846655
2095,"River Park",1,441.49121212311,320.954893400203,-120.536318722908
2096,"River Park",1,232.300841666004,112.128447057795,-120.172394608209
2097,"River Park",1,495.02947236152,345.320569083041,-149.708903278479
2098,"River Park",1,244.492043618726,119.991448863002,-124.500594755724
2099,"River Park",1,353.976433891451,220.320953108261,-133.655480783189
2100,"River Park",1,419.0967984043,286.62919312589,-132.46760527841
2101,"River Park",1,1043.95921352213,909.761925286247,-134.197288235882
2102,"River Park",1,651.046359791538,519.647270076784,-131.399089714754
2103,"River Park",1,502.189123199375,363.19734550284,-138.991777696535
2104,"River Park",1,371.433236183725,230.742018092281,-140.691218091444
2105,"River Park",1,416.921084935788,299.374493850842,-117.546591084945
2106,"River Park",1,425.71635709774,281.978392818434,-143.737964279306
2107,"River Park",1,460.2331562639,318.22080463013,-142.01235163377
2108,"River Park",1,592.94839616944,446.776607992473,-146.171788176967
2109,"River Park",1,448.867389551448,316.671921979468,-132.19546757198
2110,"River Park",1,461.080016003437,319.798907296383,-141.281108707055
2111,"River Park",1,589.712058254488,455.629898502775,-134.082159751714
2112,"River Park",1,381.591856848016,249.703281497493,-131.888575350523
2113,"River Park",1,407.899362876776,297.595542922828,-110.303819953948
2114,"River Park",1,490.607482009244,342.725064780699,-147.882417228545
2115,"River Park",1,397.218354823369,274.313238878651,-122.905115944719
2116,"River Park",1,413.029914302448,279.301740920059,-133.728173382389
2117,"River Park",1,465.889183937984,318.698300717479,-147.190883220505
2118,"River Park",1,379.710882469097,264.185038187073,-115.525844282024
2119,"River Park",1,417.698226187736,296.576722030309,-121.121504157427
2120,"River Park",1,320.604594038884,190.627655910123,-129.976938128761
2121,"River Park",1,568.337747594721,451.871562332117,-116.466185262604
2122,"River Park",1,441.615444110547,310.006047342276,-131.609396768271
2123,"River Park",1,631.839980542882,493.929162390998,-137.910818151884
2124,"River Park",1,575.943229888807,450.727724400465,-125.215505488343
2125,"River Park",1,505.180198020974,382.889008915109,-122.291189105865
2126,"River Park",1,459.87266945364,306.590028277447,-153.282641176193
2127,"River Park",1,603.408911958046,472.2576476561,-131.151264301946
2128,"River Park",1,622.319647705505,498.041399866792,-124.278247838713
2129,"River Park",1,583.506284100999,453.933721963335,-129.572562137664
2130,"River Park",1,561.242865017293,423.295909811957,-137.946955205336
2131,"River Park",1,164.809878711957,24.268442265417,-140.54143644654
2132,"River Park",1,529.90946320181,391.527191004901,-138.382272196909
2133,"River Park",1,299.255694197522,166.102343378004,-133.153350819518
2134,"River Park",1,523.405156648082,385.222022269557,-138.183134378524
2135,"River Park",1,412.875013668372,278.876432843165,-133.998580825208
2136,"River Park",1,496.17409309123,367.122056385894,-129.052036705336
2137,"River Park",1,254.987116861961,127.452654907369,-127.534461954592
2138,"River Park",1,487.346122030589,350.849868004275,-136.496254026314
2139,"River Park",1,739.91611614764,595.436999810388,-144.479116337252
2140,"River Park",1,785.774761726047,649.940943956299,-135.833817769748
2141,"River Park",1,138.70402247697,4.6679841713542,-134.036038305616
2142,"River Park",1,263.85166244154,108.100378953736,-155.751283487804
2143,"River Park",1,218.871707794213,64.859268148172,-154.012439646041
2144,"River Park",1,320.555515062224,182.674791742985,-137.880723319239
2145,"River Park",1,823.865119905883,680.965061630936,-142.900058274947
2146,"River Park",1,664.330403102343,524.599731937656,-139.730671164687
2147,"River Park",1,695.558077573744,553.771639740574,-141.78643783317
2148,"River Park",1,659.227832154397,502.709918908009,-156.517913246388
2149,"River Park",1,771.202081021593,633.431962865546,-137.770118156048
2150,"River Park",1,607.563488570534,468.270667601367,-139.292820969167
2151,"River Park",1,778.330481427049,639.973183401724,-138.357298025324
2152,"River Park",1,339.87476787953,197.298643306997,-142.576124572532
2153,"River Park",1,350.101610936818,229.037166295996,-121.064444640823
2154,"River Park",1,672.192478818864,533.060976321306,-139.131502497558
2155,"River Park",1,565.762978704639,423.801194042112,-141.961784662527
2156,"River Park",1,642.514476490956,508.519200667076,-133.99527582388
2157,"River Park",1,584.864369730284,451.412272891975,-133.452096838309
2158,"River Park",1,441.335946073092,310.424518362607,-130.911427710485
2159,"River Park",1,654.444499073082,502.251267036367,-152.193232036715
2160,"River Park",1,789.159138693811,663.049967980442,-126.109170713368
2161,"River Park",1,768.06111433061,631.64726175446,-136.41385257615
2162,"River Park",1,304.877867247314,171.755265803327,-133.122601443987
2163,"River Park",1,583.201531593722,444.405053902904,-138.796477690818
2164,"River Park",1,513.851953698154,374.311612079891,-139.540341618263
2165,"River Park",1,525.064990592859,393.772521138003,-131.292469454856
2166,"River Park",1,484.644770935501,352.496968117103,-132.147802818398
2167,"River Park",1,242.149460126202,106.098737697697,-136.050722428505
2168,"River Park",1,561.692586941111,432.497973827017,-129.194613114094
2169,"River Park",1,714.759294647997,591.390314693203,-123.368979954794
2170,"River Park",1,757.484860439403,613.26881959685,-144.216040842554
2171,"River Park",1,583.989834327903,444.546336070522,-139.443498257381
2172,"River Park",1,401.552613311321,264.955212230788,-136.597401080533
2173,"River Park",1,344.54750708796,196.85078988635,-147.69671720161
2174,"River Park",1,420.285202707292,294.345670087827,-125.939532619465
2175,"River Park",1,602.502506541634,466.947876841501,-135.554629700133
2176,"River Park",1,476.635499096403,329.712753522913,-146.92274557349
2177,"River Park",1,947.632413743508,814.692453891523,-132.939959851985
2178,"River Park",1,471.756308102687,334.493414374588,-137.262893728099
2179,"River Park",1,454.213927260456,314.113525172747,-140.100402087709
2180,"River Park",1,480.980752574707,338.555574136678,-142.425178438029
2181,"River Park",1,415.615979232268,299.506040682546,-116.109938549722
2182,"River Park",1,639.135773582685,516.472309077848,-122.663464504837
2183,"River Park",1,432.864181039902,292.192662748988,-140.671518290914
2184,"River Park",1,512.35561356622,379.888288512566,-132.467325053654
2185,"River Park",1,389.717964967308,256.525273940646,-133.192691026661
2186,"River Park",1,87.7288021419054,0,-87.7288021419054
2187,"River Park",1,609.639547449155,469.816418582061,-139.823128867094
2188,"River Park",1,535.663875667,417.535106900478,-118.128768766522
2189,"River Park",1,383.984446600195,256.05487859394,-127.929568006255
2190,"River Park",1,716.465012896111,587.733444206284,-128.731568689827
2191,"River Park",1,242.565574324327,103.288544988521,-139.277029335806
2192,"River Park",1,245.308018141889,120.452482642845,-124.855535499044
2193,"River Park",1,408.962053238666,280.882455782518,-128.079597456148
2194,"River Park",1,334.349671656011,205.638232625352,-128.71143903066
2195,"River Park",1,630.451595259147,488.065277096551,-142.386318162596
2196,"River Park",1,524.89456564254,393.157087394675,-131.737478247865
2197,"River Park",1,526.49078361309,390.081785130218,-136.408998482871
2198,"River Park",1,513.400455056462,378.98298058982,-134.417474466642
2199,"River Park",1,369.341061249076,235.403839045551,-133.937222203526
2200,"River Park",1,539.257656709671,391.408995409221,-147.84866130045
2201,"River Park",1,940.550976604928,808.240674225551,-132.310302379377
2202,"River Park",1,501.239184590282,352.99684519826,-148.242339392022
2203,"River Park",1,431.572243492411,298.74442482701,-132.827818665401
2204,"River Park",1,345.767155713129,226.622217890787,-119.144937822342
2205,"River Park",1,852.278765106039,728.94697864641,-123.331786459629
2206,"River Park",1,289.124082239401,157.87564810373,-131.248434135671
2207,"River Park",1,846.281284763976,700.666672716559,-145.614612047417
2208,"River Park",1,755.620283380669,615.440593742896,-140.179689637774
2209,"River Park",1,509.964693788,375.240715361359,-134.723978426641
2210,"River Park",1,309.1957044857,167.513530526476,-141.682173959224
2211,"River Park",1,575.918574144326,441.521855040933,-134.396719103393
2212,"River Park",1,262.521862218999,117.832895010854,-144.688967208145
2213,"River Park",1,471.50845672535,341.792566790251,-129.715889935099
2214,"River Park",1,630.618643966082,494.410076547304,-136.208567418777
2215,"River Park",1,558.09129581595,415.835618864914,-142.255676951036
2216,"River Park",1,516.94542272757,374.585286520139,-142.36013620743
2217,"River Park",1,476.275436922718,337.265048905263,-139.010388017455
2218,"River Park",1,551.532842922623,418.677733176028,-132.855109746594
2219,"River Park",1,273.232223890218,139.692008400511,-133.540215489707
2220,"River Park",1,455.56473967296,319.234929763319,-136.329809909641
2221,"River Park",1,703.879072486556,560.415362490788,-143.463709995768
2222,"River Park",1,251.285047607316,128.64781687382,-122.637230733496
2223,"River Park",1,756.366672611796,624.119105230821,-132.247567380974
2224,"River Park",1,591.215816223276,451.418519518293,-139.797296704983
2225,"River Park",1,457.933372010367,321.691442606461,-136.241929403905
2226,"River Park",1,847.642533591772,717.770531014114,-129.872002577658
2227,"River Park",1,425.970057378756,273.003485052331,-152.966572326425
2228,"River Park",1,796.1187997346,648.645650437035,-147.473149297565
2229,"River Park",1,515.72069749065,371.360798123501,-144.359899367149
2230,"River Park",1,595.013810465067,468.596475564854,-126.417334900212
2231,"River Park",1,425.847358183667,288.85941918708,-136.987938996588
2232,"River Park",1,372.749449034074,244.491134649003,-128.258314385072
2233,"River Park",1,281.936183805777,142.58931264513,-139.346871160647
2234,"River Park",1,418.689695555125,296.247008736685,-122.442686818441
2235,"River Park",1,621.071834972786,497.292017782105,-123.779817190681
2236,"River Park",1,346.672504513197,215.001463892635,-131.671040620562
2237,"River Park",1,338.080584371997,190.48664185515,-147.593942516846
2238,"River Park",1,446.164154037092,308.826943383832,-137.33721065326
2239,"River Park",1,455.870131014533,307.199311887087,-148.670819127445
2240,"River Park",1,437.809897170047,287.052793555159,-150.757103614888
2241,"River Park",1,693.855176837155,550.530950449628,-143.324226387527
2242,"River Park",1,555.894863886774,429.503433878254,-126.391430008521
2243,"River Park",1,506.593630845146,382.983931067911,-123.609699777235
2244,"River Park",1,346.607584615072,214.024488849161,-132.583095765911
2245,"River Park",1,291.65395695764,163.270042027494,-128.383914930145
2246,"River Park",1,581.125599023046,438.53013485223,-142.595464170816
2247,"River Park",1,462.145480608406,325.31358650755,-136.831894100857
2248,"River Park",1,677.924490323367,530.437086466854,-147.487403856512
2249,"River Park",1,266.945959272331,130.227947680311,-136.71801159202
2250,"River Park",1,562.278920089306,449.580316031933,-112.698604057373
2251,"River Park",1,353.301383251479,221.222437511756,-132.078945739723
2252,"River Park",1,731.505661295331,597.825908387719,-133.679752907612
2253,"River Park",1,576.076706297987,455.839904931878,-120.23680136611
2254,"River Park",1,358.230526973548,241.474766245817,-116.755760727731
2255,"River Park",1,315.791251801579,181.393230769012,-134.398021032568
2256,"River Park",1,546.440282994295,420.656087110269,-125.784195884026
2257,"River Park",1,385.946808328213,243.769400096105,-142.177408232108
2258,"River Park",1,499.425035068672,342.917137818815,-156.507897249857
2259,"River Park",1,487.14022390834,351.12986140127,-136.010362507071
2260,"River Park",1,610.251883799525,469.673185661751,-140.578698137774
2261,"River Park",1,350.77479077337,226.576319124166,-124.198471649205
2262,"River Park",1,1032.63644051988,907.354716642879,-125.281723877006
2263,"River Park",1,676.112133857603,546.161531908668,-129.950601948934
2264,"River Park",1,431.543923048041,301.873914241153,-129.670008806888
